"","birth_year","height.cm","height.in","study_id","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade"
"216",1850,175,68.8976377952756,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"217",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"218",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"219",1850,171,67.3228346456693,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"220",1850,160,62.992125984252,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"221",1850,175,68.8976377952756,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"222",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"223",1850,164.5,64.7637795275591,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"224",1850,154,60.6299212598425,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"225",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"226",1850,154,60.6299212598425,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"227",1850,180,70.8661417322835,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"228",1850,169,66.5354330708661,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"229",1850,157,61.8110236220472,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"230",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"231",1850,185,72.8346456692913,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"232",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"233",1850,167.5,65.9448818897638,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"234",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"235",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"236",1850,170,66.9291338582677,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"237",1850,165.5,65.1574803149606,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"238",1850,162.5,63.9763779527559,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"239",1850,178,70.0787401574803,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"240",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"241",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"242",1850,169.5,66.7322834645669,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"243",1850,163,64.1732283464567,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"244",1850,173,68.1102362204724,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"245",1850,175.5,69.0944881889764,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"246",1850,165.5,65.1574803149606,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"247",1850,161.5,63.5826771653543,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"248",1850,159.5,62.7952755905512,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"249",1850,160,62.992125984252,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
